Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time
192.168.10.17-34.224.245.1-35731-443-6,192.168.10.17,35731,34.224.245.1,443,6,2017-07-07 12:05:49.892383,69565858,69,63,40446,51987,2756,0,586.1739130434781,914.2822957753727,2575,0,825.1904761904761,795.4659794258728,1328.712139222088,1.8974825265577837,531037.0839694657,2094334.2886308515,10029615,7,69565858,1023027.3235294116,2841823.511456456,10080014,48,69515121,1121211.629032258,2964529.235203653,10080213,48,20,22,0,0,0,0,2228,2024,0.991865866155205,0.9056166604025784,0,2756,700.2500000000002,864.7237689371592,747747.1965648856,2,2,0,42,131,0,0,0,0.9130434782608696,700.25,586.1739130434783,825.1904761904761,0,0,0,6529,5,3157156,0,306,0,393,29200,422,25,32,1545290.6666666665,3661361.730197313,9019014,50385,10028687.666666666,1885.4755014760467,10029615,10024843,-1,-1,69565858
192.168.10.17-34.224.245.1-35732-443-6,192.168.10.17,35732,34.224.245.1,443,6,2017-07-07 12:05:49.892495,69565201,70,64,39605,50731,2715,0,565.7857142857144,887.2496649246497,2896,0,792.6718750000001,777.7755430629746,1298.5803059779846,1.9262504538727632,523046.6240601504,2078886.9627435824,10029836,2,69565201,1008191.3188405796,2822745.439151923,10080030,48,69514909,1103411.253968254,2942971.7779752943,10080168,48,20,22,0,0,0,0,2248,2056,1.006250237097712,0.9200002167750512,0,2896,674.1492537313432,841.3627998755808,707891.3610144766,2,2,0,42,133,0,0,0,0.9142857142857144,674.1492537313433,565.7857142857143,792.671875,0,0,0,0,0,0,0,295,0,378,29200,422,24,32,1489858.6666666667,3526161.1645734897,8687605,50123,10025426.5,10435.553665234938,10029836,10004126,-1,-1,69565201
192.168.10.17-104.107.1.74-35265-443-6,192.168.10.17,35265,104.107.1.74,443,6,2017-07-07 12:05:49.936717,115908615,23,20,679,5395,307,0,29.521739130434774,77.88387017349345,1507,0,269.75,542.2002810187782,52.40335241690189,0.3709819153649623,2759728.928571429,4448652.828167807,10031670,3,115908615,5268573.409090909,5002597.95120159,10055970,48,115885355,6099229.210526316,4887051.5939048175,10054833,3,4,4,0,0,1,1,732,648,0.1984321872882356,0.1725497280767266,0,1507,141.2558139534884,388.41712317112905,150867.86157253603,1,2,2,8,41,0,0,0,0.8695652173913043,141.25581395348837,29.52173913043478,269.75,0,0,0,0,0,0,0,15,0,125,29200,1006,4,20,42776.66666666667,67169.74680793745,256067,23107,9614236.08333333,1416185.2057089813,10031670,5117311,-1,-1,115908615
192.168.10.17-192.168.10.3-34791-53-17,192.168.10.17,34791,192.168.10.3,53,17,2017-07-07 12:05:49.951975,61215,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,5292.82038716001,65.34346156987667,20405.0,35339.03264097647,61211,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,32.67173078493833,32.67173078493833,30,132,81.0,58.88972745734183,3468.0,0,0,0,0,0,0,0,0,1.0,81.0,30.0,132.0,0,0,0,0,0,0,0,15,0,66,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-10427-53-17,192.168.10.17,10427,192.168.10.3,53,17,2017-07-07 12:05:49.951979,66804,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,6047.5420633495,59.8766540925693,22268.0,38565.84329429346,66800,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,29.93832704628465,29.93832704628465,30,172,101.0,81.98373822492685,6721.333333333333,0,0,0,0,0,0,0,0,1.0,101.0,30.0,172.0,0,0,0,0,0,0,0,15,0,86,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61981-53-17,192.168.10.3,61981,192.168.10.1,53,17,2017-07-07 12:05:49.952155,60787,1,1,41,143,41,41,41.0,0.0,143,143,143.0,0.0,3026.9630019576557,32.9017717604093,60787.0,0.0,60787,60787,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.45088588020465,16.45088588020465,41,143,92.0,72.12489168102785,5202.0,0,0,0,0,0,0,0,0,1.0,92.0,41.0,143.0,0,0,0,0,0,0,0,20,0,71,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61129-53-17,192.168.10.3,61129,192.168.10.1,53,17,2017-07-07 12:05:49.952316,66247,1,1,41,183,41,41,41.0,0.0,183,183,183.0,0.0,3381.285190272767,30.190046341721136,66247.0,0.0,66247,66247,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,15.095023170860568,15.095023170860568,41,183,112.0,100.40916292848976,10082.0,0,0,0,0,0,0,0,0,1.0,112.0,41.0,183.0,0,0,0,0,0,0,0,20,0,91,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-22059-53-17,192.168.10.17,22059,192.168.10.3,53,17,2017-07-07 12:05:49.952950,61139,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,6542.468800601907,65.42468800601907,20379.666666666664,35283.03016087668,61121,3,3,3.0,0.0,3,3,15,15.0,0.0,15,15,0,0,0,0,0,0,16,16,32.712344003009534,32.712344003009534,36,164,100.0,73.9008344562721,5461.333333333333,0,0,0,0,0,0,0,0,1.0,100.0,36.0,164.0,0,0,0,0,0,0,0,18,0,82,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62055-53-17,192.168.10.3,62055,192.168.10.1,53,17,2017-07-07 12:05:49.953107,60726,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,3655.7652405888734,32.93482198728716,60726.0,0.0,60726,60726,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,16.46741099364358,16.46741099364358,47,175,111.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,111.0,47.0,175.0,0,0,0,0,0,0,0,23,0,87,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-45510-53-17,192.168.10.17,45510,192.168.10.3,53,17,2017-07-07 12:05:49.953284,23905,2,2,72,246,36,36,36.0,0.0,123,123,123.0,0.0,13302.656348044342,167.32901066722442,7968.333333333334,13785.971033385107,23887,3,3,3.0,0.0,3,3,15,15.0,0.0,15,15,0,0,0,0,0,0,16,16,83.66450533361221,83.66450533361221,36,123,79.5,50.22947341949744,2523.0,0,0,0,0,0,0,0,0,1.0,79.5,36.0,123.0,0,0,0,0,0,0,0,18,0,61,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61734-53-17,192.168.10.3,61734,192.168.10.1,53,17,2017-07-07 12:05:49.953447,23548,1,1,47,134,47,47,47.0,0.0,134,134,134.0,0.0,7686.427722099542,84.93290300662477,23548.0,0.0,23548,23548,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.46645150331239,42.46645150331239,47,134,90.5,61.518289963229634,3784.5,0,0,0,0,0,0,0,0,1.0,90.5,47.0,134.0,0,0,0,0,0,0,0,23,0,67,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-152.163.13.6-36805-443-6,192.168.10.17,36805,152.163.13.6,443,6,2017-07-07 12:05:49.960588,5772567,11,8,593,3262,342,0,53.90909090909091,112.69822939643244,1460,0,407.75,655.74750149298,667.8138166261215,3.2914299652130503,320698.1666666667,1254173.2270318796,5343676,1,5772567,577256.7000000001,1675529.5478695051,5343676,1,5678689,811241.2857142858,2056764.004272222,5474290,2,3,4,0,0,0,0,240,172,1.905564716702292,1.385865248510758,0,1460,202.8947368421053,454.4185411339592,206496.21052631576,2,2,0,7,18,0,0,0,0.7272727272727273,202.8947368421053,53.90909090909091,407.75,0,0,0,0,0,0,0,31,0,171,29200,34897,3,20,335637.0,0.0,335637,335637,5343676.0,0.0,5343676,5343676,-1,-1,5772567
192.168.10.17-52.205.152.172-39224-443-6,192.168.10.17,39224,52.205.152.172,443,6,2017-07-07 12:05:50.027128,4835938,13,10,753,5335,442,0,57.92307692307692,129.69480941712197,1448,0,533.5,641.1964944106014,1258.9077858318285,4.756057666578852,219815.3636363636,933748.4910555052,4398564,6,4835938,402994.8333333333,1258728.7884074177,4398638,79,4785553,531728.1111111111,1451125.537603953,4398639,48,3,5,0,0,0,0,424,328,2.6882065071967425,2.06785115938211,0,1448,264.6956521739131,485.2561118328612,235473.49407114627,2,2,0,8,22,0,0,0,0.7692307692307693,264.69565217391306,57.92307692307692,533.5,0,0,0,5021,4,4491055,0,32,0,231,29200,114,3,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,4835938
192.168.10.17-23.50.75.27-47910-80-6,192.168.10.17,47910,23.50.75.27,80,6,2017-07-07 12:05:50.027314,91730189,23,18,2604,10620,434,0,113.21739130434784,194.85634720847773,1770,0,590.0,858.5761126286187,144.16191816633017,0.4469629949198077,2293254.725,3996219.624595822,10025104,13,91707293,4168513.3181818174,4650916.160636519,10048041,190,91706974,5394527.882352941,4627620.073824988,10048473,6939,6,6,0,0,0,0,744,584,0.2507353386135507,0.196227656306257,0,1770,322.5365853658537,625.7457989296043,391557.8048780488,2,2,0,12,40,0,0,0,0.782608695652174,322.5365853658537,113.21739130434784,590.0,0,0,0,0,0,0,0,63,0,259,29200,1106,6,32,1145342.0,3174144.567332208,9000949,22899,10022274.0,7401.511988390212,10025104,10003963,-1,-1,91730189
192.168.10.17-23.50.75.27-47911-80-6,192.168.10.17,47911,23.50.75.27,80,6,2017-07-07 12:05:50.027385,5635652,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0646505497500556,1127130.4,2494565.8576695863,5589498,9,5635652,1878550.6666666665,3213774.663601873,5589498,23004,5612454,5612454.0,0.0,5612454,5612454,0,0,0,0,0,0,136,72,0.7097670331667036,0.3548835165833518,0,0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,29200,905,0,32,23150.0,0.0,23150,23150,5589498.0,0.0,5589498,5589498,-1,-1,5635652
192.168.10.17-192.168.10.3-48657-53-17,192.168.10.17,48657,192.168.10.3,53,17,2017-07-07 12:05:50.157975,920,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,169565.21739130435,4347.826086956522,306.66666666666663,525.1003078777743,913,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,2173.913043478261,2173.913043478261,31,47,39.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,39.0,31.0,47.0,0,0,0,0,0,0,0,15,0,23,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-23612-53-17,192.168.10.17,23612,192.168.10.3,53,17,2017-07-07 12:05:50.157979,50649,2,2,62,118,31,31,31.0,0.0,59,59,59.0,0.0,3553.870757566783,78.9749057237063,16883.0,29238.74969967081,50645,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,39.48745286185315,39.48745286185315,31,59,45.0,16.165807537309522,261.3333333333333,0,0,0,0,0,0,0,0,1.0,45.0,31.0,59.0,0,0,0,0,0,0,0,15,0,29,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60608-53-17,192.168.10.3,60608,192.168.10.1,53,17,2017-07-07 12:05:50.158159,580,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,172413.79310344826,3448.2758620689656,580.0,0.0,580,580,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1724.1379310344828,1724.1379310344828,42,58,50.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,50.0,42.0,58.0,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62056-53-17,192.168.10.3,62056,192.168.10.1,53,17,2017-07-07 12:05:50.158194,50274,1,1,42,70,42,42,42.0,0.0,70,70,70.0,0.0,2227.791701475912,39.78199466921272,50274.0,0.0,50274,50274,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,19.89099733460636,19.89099733460636,42,70,56.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,56.0,42.0,70.0,0,0,0,0,0,0,0,21,0,35,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-7900-53-17,192.168.10.17,7900,192.168.10.3,53,17,2017-07-07 12:05:50.159059,47946,2,2,80,442,40,40,40.0,0.0,221,221,221.0,0.0,10887.248154173443,83.42718892086931,15982.0,27676.43985414309,47940,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,41.713594460434656,41.713594460434656,40,221,130.5,104.50039872332226,10920.333333333334,0,0,0,0,0,0,0,0,1.0,130.5,40.0,221.0,0,0,0,0,0,0,0,20,0,110,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-20074-53-17,192.168.10.17,20074,192.168.10.3,53,17,2017-07-07 12:05:50.159063,97259,2,2,80,186,40,40,40.0,0.0,93,93,93.0,0.0,2734.9654016594864,41.12729927307499,32419.666666666664,56149.91175712864,97256,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,0,0,16,16,20.56364963653749,20.56364963653749,40,93,66.5,30.59956426705017,936.3333333333334,0,0,0,0,0,0,0,0,1.0,66.5,40.0,93.0,0,0,0,0,0,0,0,20,0,46,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60374-53-17,192.168.10.3,60374,192.168.10.1,53,17,2017-07-07 12:05:50.159241,47459,1,1,51,232,51,51,51.0,0.0,232,232,232.0,0.0,5963.0417834341215,42.14163804547083,47459.0,0.0,47459,47459,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.070819022735417,21.070819022735417,51,232,141.5,127.9863273947651,16380.5,0,0,0,0,0,0,0,0,1.0,141.5,51.0,232.0,0,0,0,0,0,0,0,25,0,116,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62437-53-17,192.168.10.3,62437,192.168.10.1,53,17,2017-07-07 12:05:50.159271,96161,1,1,51,186,51,51,51.0,0.0,186,186,186.0,0.0,2464.6166325225404,20.798452595126925,96161.0,0.0,96161,96161,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.399226297563462,10.399226297563462,51,186,118.5,95.45941546018392,9112.5,0,0,0,0,0,0,0,0,1.0,118.5,51.0,186.0,0,0,0,0,0,0,0,25,0,93,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-50.63.243.230-38586-80-6,192.168.10.17,38586,50.63.243.230,80,6,2017-07-07 12:05:50.171540,100819,5,5,430,2266,430,0,86.0,192.3018460649819,2266,0,453.2,1013.3860074029049,26740.991281405288,99.1876531209395,11202.111111111111,16058.36365764305,32647,4,68267,17066.75,18561.32943110488,33588,887,68199,17049.75,19166.106270793065,33688,4,1,1,0,0,0,0,168,168,49.59382656046975,49.59382656046975,0,2266,269.6,714.361750873541,510312.71111111104,2,2,0,2,9,0,0,0,1.0,269.6,86.0,453.2,0,0,0,0,0,0,0,43,0,226,29200,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,100819
192.168.10.17-50.63.243.230-38587-80-6,192.168.10.17,38587,50.63.243.230,80,6,2017-07-07 12:05:50.171922,812632,6,6,431,2267,431,0,71.83333333333334,175.95501318992495,1448,0,377.8333333333333,618.2098079670579,3320.0759999606216,14.766831727030192,73875.63636363637,210432.94855334453,706760,1,780245,156049.0,308269.271060221,706760,214,777784,155556.8,326729.42207459675,739330,1,1,1,0,0,0,0,200,200,7.383415863515096,7.383415863515096,0,1448,224.83333333333331,461.87618044299074,213329.6060606061,2,2,0,2,11,0,0,0,1.0,224.83333333333331,71.83333333333333,377.8333333333333,0,0,0,0,0,0,0,35,0,188,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,812632
192.168.10.17-192.168.10.3-24306-53-17,192.168.10.17,24306,192.168.10.3,53,17,2017-07-07 12:05:50.195428,97070,2,2,68,406,34,34,34.0,0.0,203,203,203.0,0.0,4883.074070258576,41.207376120325534,32356.666666666664,55999.22785479576,97019,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,20.603688060162767,20.603688060162767,34,203,118.5,97.57219549304676,9520.333333333334,0,0,0,0,0,0,0,0,1.0,118.5,34.0,203.0,0,0,0,0,0,0,0,17,0,101,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-26195-53-17,192.168.10.17,26195,192.168.10.3,53,17,2017-07-07 12:05:50.195432,119975,2,2,68,278,34,34,34.0,0.0,139,139,139.0,0.0,2883.934152948531,33.34027922483851,39991.66666666667,69264.13445162895,119971,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,16.670139612419256,16.670139612419256,34,139,86.5,60.6217782649107,3675.0,0,0,0,0,0,0,0,0,1.0,86.5,34.0,139.0,0,0,0,0,0,0,0,17,0,69,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61825-53-17,192.168.10.3,61825,192.168.10.1,53,17,2017-07-07 12:05:50.195604,96569,1,1,45,214,45,45,45.0,0.0,214,214,214.0,0.0,2682.02010997318,20.71057999979289,96569.0,0.0,96569,96569,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.355289999896447,10.355289999896447,45,214,129.5,119.50104602052652,14280.5,0,0,0,0,0,0,0,0,1.0,129.5,45.0,214.0,0,0,0,0,0,0,0,22,0,107,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61340-53-17,192.168.10.3,61340,192.168.10.1,53,17,2017-07-07 12:05:50.195643,118819,1,1,45,208,45,45,45.0,0.0,208,208,208.0,0.0,2129.289086762218,16.832324796539275,118819.0,0.0,118819,118819,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,8.416162398269638,8.416162398269638,45,208,126.5,115.25840533340724,13284.5,0,0,0,0,0,0,0,0,1.0,126.5,45.0,208.0,0,0,0,0,0,0,0,22,0,104,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-4363-53-17,192.168.10.17,4363,192.168.10.3,53,17,2017-07-07 12:05:50.204881,23880,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,7035.175879396986,167.50418760469012,7960.0,13781.928275825556,23874,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,83.75209380234506,83.75209380234506,34,50,42.0,9.237604307034012,85.33333333333331,0,0,0,0,0,0,0,0,1.0,42.0,34.0,50.0,0,0,0,0,0,0,0,17,0,25,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-29178-53-17,192.168.10.17,29178,192.168.10.3,53,17,2017-07-07 12:05:50.204885,48299,2,2,68,198,34,34,34.0,0.0,99,99,99.0,0.0,5507.360400836456,82.81744963663844,16099.666666666668,27881.976567907328,48295,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,41.40872481831922,41.40872481831922,34,99,66.5,37.52776749732568,1408.3333333333333,0,0,0,0,0,0,0,0,1.0,66.5,34.0,99.0,0,0,0,0,0,0,0,17,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60351-53-17,192.168.10.3,60351,192.168.10.1,53,17,2017-07-07 12:05:50.205115,23487,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,4513.134925703581,85.1534891642185,23487.0,0.0,23487,23487,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,42.57674458210925,42.57674458210925,45,61,53.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,53.0,45.0,61.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61484-53-17,192.168.10.3,61484,192.168.10.1,53,17,2017-07-07 12:05:50.205169,47870,1,1,45,110,45,45,45.0,0.0,110,110,110.0,0.0,3237.9360768748693,41.7798203467725,47870.0,0.0,47870,47870,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.88991017338625,20.88991017338625,45,110,77.5,45.96194077712559,2112.5,0,0,0,0,0,0,0,0,1.0,77.5,45.0,110.0,0,0,0,0,0,0,0,22,0,55,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-172.217.10.35-45785-443-6,192.168.10.17,45785,172.217.10.35,443,6,2017-07-07 12:05:50.208884,116648754,25,21,3931,5911,1225,0,157.23999999999998,390.72819623535406,1418,0,281.4761904761905,497.0361776619101,84.37295438235029,0.3943462610839375,2592194.5333333337,4325263.213274002,10012255,3,116648754,4860364.75,4961185.011010778,10048033,3,116612816,5830640.800000001,4892123.589622465,10048294,48,6,5,0,0,0,0,808,680,0.2143186201543138,0.1800276409296236,0,1418,213.9565217391304,441.741500906569,195135.55362318832,2,2,0,11,45,0,0,0,0.84,213.95652173913044,157.24,281.4761904761905,0,0,0,0,0,0,0,85,0,128,29200,413,6,32,157682.36363636362,403842.4113099744,1375313,35768,10007350.727272728,14425.568731186071,10012255,9964004,-1,-1,116648754
192.168.10.17-192.168.10.3-57088-53-17,192.168.10.17,57088,192.168.10.3,53,17,2017-07-07 12:05:50.210862,46767,2,2,62,424,31,31,31.0,0.0,212,212,212.0,0.0,10391.943036756687,85.53039536425257,15589.0,26997.47595609634,46763,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,42.765197682126285,42.765197682126285,31,212,121.5,104.50039872332226,10920.333333333334,0,0,0,0,0,0,0,0,1.0,121.5,31.0,212.0,0,0,0,0,0,0,0,15,0,106,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-42345-53-17,192.168.10.17,42345,192.168.10.3,53,17,2017-07-07 12:05:50.210866,95768,2,2,62,168,31,31,31.0,0.0,84,84,84.0,0.0,2401.6372901177847,41.767605045526686,31922.666666666664,55287.3504730814,95763,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,20.883802522763343,20.883802522763343,31,84,57.5,30.59956426705017,936.3333333333334,0,0,0,0,0,0,0,0,1.0,57.5,31.0,84.0,0,0,0,0,0,0,0,15,0,42,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60533-53-17,192.168.10.3,60533,192.168.10.1,53,17,2017-07-07 12:05:50.211045,46321,1,1,42,223,42,42,42.0,0.0,223,223,223.0,0.0,5720.947302519376,43.17696077373114,46321.0,0.0,46321,46321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,21.58848038686557,21.58848038686557,42,223,132.5,127.9863273947651,16380.5,0,0,0,0,0,0,0,0,1.0,132.5,42.0,223.0,0,0,0,0,0,0,0,21,0,111,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61759-53-17,192.168.10.3,61759,192.168.10.1,53,17,2017-07-07 12:05:50.211078,94583,1,1,42,177,42,42,42.0,0.0,177,177,177.0,0.0,2315.426662296607,21.14544897074527,94583.0,0.0,94583,94583,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.572724485372635,10.572724485372635,42,177,109.5,95.45941546018392,9112.5,0,0,0,0,0,0,0,0,1.0,109.5,42.0,177.0,0,0,0,0,0,0,0,21,0,88,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-50859-53-17,192.168.10.17,50859,192.168.10.3,53,17,2017-07-07 12:05:50.216969,50943,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,4514.849930314273,78.51912922285692,16981.0,29408.49067871386,50939,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,39.25956461142846,39.25956461142846,38,77,57.5,22.516660498395403,507.0,0,0,0,0,0,0,0,0,1.0,57.5,38.0,77.0,0,0,0,0,0,0,0,19,0,38,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-63806-53-17,192.168.10.17,63806,192.168.10.3,53,17,2017-07-07 12:05:50.216973,51894,2,2,76,122,38,38,38.0,0.0,61,61,61.0,0.0,3815.469996531391,77.08020195012911,17298.0,29959.28281851887,51892,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,38.54010097506456,38.54010097506456,38,61,49.5,13.279056191361391,176.33333333333337,0,0,0,0,0,0,0,0,1.0,49.5,38.0,61.0,0,0,0,0,0,0,0,19,0,30,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
